id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40322842,Charmant appartement dans Saint-sacrement!,227190171,Philippe,,Cité Universitaire,46.79216,-71.26664,Entire home/apt,70,13,13,2021-08-01,0.62,1,22,8,
40338421,Chambre 1 - Sous sol,191448944,Mireille,,Val-Bélair,46.8594,-71.42738,Private room,35,1,92,2021-10-16,3.98,2,48,47,303256
40343786,Chambre dans Saint-Jean Baptiste,197734497,Simon,,Saint-Jean-Baptiste,46.80692,-71.22765,Private room,7500,1,0,,,1,90,0,
40398067,Cozy loft in downtown Quebec,246684804,Thomas,,Saint-Roch,46.81356,-71.22368,Entire home/apt,80,31,0,,,1,0,0,
40436532,chambre douillette et confortable,143032662,Sabrina,,Notre-Dame-des-Laurentides,46.9326,-71.31774,Private room,90,1,14,2019-12-31,0.61,1,0,0,
40473858,Studio in the tower+near ULaval+parking+pool+sauna,229745194,Atefeh,,Cité Universitaire,46.7814,-71.28808,Entire home/apt,45,7,6,2020-02-02,0.26,2,235,1,
40474611,Room in the tower+near the ULaval+parking+pool,229745194,Atefeh,,Cité Universitaire,46.78189,-71.28758,Entire home/apt,45,7,32,2020-04-04,1.37,2,305,0,
40481971,Appartement cosy au coeur de Saint Roch (Parking),55087675,Nicolas,,Saint-Roch,46.81759,-71.22272,Entire home/apt,130,6,2,2019-12-26,0.09,2,8,0,
40489072,"Cachet unique sur 2 étages, entrée du Vieux-Québec",5049535,Camille,,Saint-Jean-Baptiste,46.81043,-71.2199,Entire home/apt,80,3,0,,,1,0,0,
40507296,Le manoir au Vieux Québec/The manor in Old Quebec,219133318,Camille,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81367,-71.2121,Entire home/apt,180,3,2,2020-01-03,0.09,1,0,0,
40509218,Appartement chaleureux en ville,222838468,Mélissa,,Vieux-Limoilou,46.8246,-71.22736,Entire home/apt,90,5,1,2019-12-19,0.04,1,0,0,
40512000,Charming Riverside Appartment - Free Parking,312460384,Alys,,Saint-Sauveur,46.80878,-71.25256,Entire home/apt,149,1,128,2021-09-11,6.03,1,31,74,301750
40533134,Cozy Quebec City Apartment,25590120,Jean-Michel,,Saint-Sauveur,46.80895,-71.24826,Entire home/apt,100,2,2,2020-01-01,0.09,1,0,0,
40566860,Magnifique maison à louer tout près de Stoneham,59568243,Kevin,,Notre-Dame-des-Laurentides,46.90348,-71.30878,Entire home/apt,200,1,1,2019-12-29,0.04,1,0,0,
40582065,"Petit Hôtel Café Krieghoff, Chambre 1",314454875,Kathy,,Montcalm,46.80256,-71.22576,Private room,169,1,0,,,7,345,0,
40586183,Chez Jess !,137341103,Jess,,Quartier 4-3,46.88146,-71.24172,Private room,40,2,11,2019-12-31,0.51,1,0,0,
40631649,Cozy studio centre Ville Quebec City,75380148,Daria,,Saint-Jean-Baptiste,46.81041,-71.21883,Entire home/apt,65,1,6,2020-01-02,0.26,1,0,0,
40632520,PAISIBLE MAISON avec toutes les commodités,315014741,Yvon,,Neufchâtel-Est/Lebourgneuf,46.85529,-71.32464,Entire home/apt,80,28,1,2019-12-15,0.04,1,0,0,
40637705,Grand logement au coeur du vieux Québec,26352200,Louis-Philippe,,Saint-Jean-Baptiste,46.80957,-71.22377,Entire home/apt,111,3,8,2021-10-28,1.90,3,49,8,
40691308,"Petit Hôtel Café Krieghoff, Chambre 4",314454875,Kathy,,Montcalm,46.80249,-71.22619,Private room,169,1,0,,,7,325,0,
40691382,"Petit Hôtel Café Krieghoff, Chambre 6",314454875,Kathy,,Montcalm,46.80444,-71.22577,Private room,169,1,0,,,7,344,0,
40691389,"Petit Hôtel Café Krieghoff, Chambre 7",314454875,Kathy,,Montcalm,46.80239,-71.22483,Private room,169,1,1,2021-10-08,1,7,341,1,
40695259,"Petit Hôtel Café Krieghoff, Chambre 3",314454875,Kathy,,Montcalm,46.80421,-71.22615,Private room,169,1,0,,,7,354,0,
40695513,"Petit Hôtel Café Krieghoff, Chambre 5",314454875,Kathy,,Montcalm,46.80424,-71.22512,Private room,169,1,1,2021-09-19,0.61,7,341,1,
40695849,"Petit Hôtel Café Krieghoff, Chambre 2",314454875,Kathy,,Montcalm,46.80446,-71.22611,Private room,169,1,0,,,7,340,0,
40734167,Old Quebec Historic heritage home of 2700 sq ft,86899851,Caroline,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81727,-71.212,Entire home/apt,463,2,22,2021-10-12,8.57,1,332,22,CITQ302952
40775559,Condo dans le Vieux-Québec,73622892,Renée,,Saint-Jean-Baptiste,46.80717,-71.22528,Entire home/apt,35,31,4,2020-03-22,0.19,1,31,1,
40863345,Bienvenue!!!  4 places,318071988,Jasmin,,Saint-Jean-Baptiste,46.812,-71.21961,Entire home/apt,46,1,30,2021-08-27,1.32,1,43,14,
40918243,Loft face plaines d'abrahams vieux Québec 1200pc,318778813,Perle,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81025,-71.20556,Entire home/apt,175,4,0,,,1,0,0,
40940851,Magnifique condo tout équipé au coeur de Québec!!!,193547630,Annie,,Pointe-de-Sainte-Foy,46.76578,-71.32873,Entire home/apt,40,32,2,2021-08-07,0.15,1,122,1,
40961207,Beau loft à louer haute ville,319204612,Pierrick,,Saint-Jean-Baptiste,46.80971,-71.22144,Entire home/apt,46,30,0,,,1,0,0,
40990150,- GORGEOUS Apartment-Skylight-PRIVATE BALCONY -,298095292,Hélène,,Saint-Roch,46.81344,-71.22745,Entire home/apt,71,2,21,2020-02-16,0.93,2,180,12,306004
40991797,"Grand logement confortable 2Chambres, 2 à 4 pers.",80491896,Jean Et Lila,,Montcalm,46.80404,-71.22619,Entire home/apt,75,2,13,2020-09-13,0.57,1,0,0,
41004452,Charming ancestral 2 BR/4 beds/10 min Old Quebec,50652393,Julie,,Quartier 5-4,46.85766,-71.19363,Entire home/apt,91,2,13,2021-09-01,0.65,3,203,12,299119
41006252,Gorgeous urban accommodation with unique backyard,28296252,Thomas,,Saint-Roch,46.81791,-71.21852,Entire home/apt,104,2,27,2021-09-06,8.90,1,68,27,305807
41064781,Calme séjour  de travail à Québec,321002158,Raquel,,Cité Universitaire,46.78176,-71.30466,Private room,30,30,10,2020-01-11,0.45,1,0,1,
41075760,Whole house Québec Maison complète mars avril mai,318552668,Johanne,,Cap-Rouge,46.75714,-71.38147,Private room,75,60,0,,,1,0,0,
41079738,Hôtel à la maison - Havre de paix au centre-ville!,28249488,Hôtel À La Maison,,Saint-Roch,46.81211,-71.23013,Entire home/apt,86,2,12,2020-02-21,3.36,5,353,10,
41133445,Great Space in Heart of Downtown,6925487,Angus,,Saint-Roch,46.8127,-71.22728,Entire home/apt,95,2,46,2021-10-23,2.05,1,308,36,
41234624,"Comfy House, Strategic Spot!",319684195,Olivier,,Saint-Louis,46.77316,-71.29378,Entire home/apt,199,2,2,2020-09-27,0.14,2,0,0,
41243324,Maison rénovée près des pistes de ski,138237227,Marie Josee,,Notre-Dame-des-Laurentides,46.90785,-71.3113,Entire home/apt,95,1,1,2020-01-19,0.05,2,0,0,
41258026,Charmant studio au centre-ville de Québec,323932084,Valery,,Saint-Sauveur,46.80893,-71.2403,Entire home/apt,28,1,17,2020-04-14,0.76,1,0,0,
41290327,Chambre coquette en Basse-Ville de Québec,323983386,Angélique,,Saint-Roch,46.8101,-71.22862,Private room,55,2,2,2021-08-21,0.66,1,0,2,
41312856,Chambre privée dans maison rénovée,138237227,Marie Josee,,Notre-Dame-des-Laurentides,46.909,-71.3112,Private room,40,2,0,,,2,0,0,
41321056,Douillette et rayonnante de propreté,237067725,Matisse,,Saint-Sacrement,46.79168,-71.25293,Private room,48,1,2,2020-03-06,0.10,1,0,0,
41346829,Beau jardin dans le vieux-Québec,266073586,Anick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81282,-71.21075,Entire home/apt,64,28,0,,,1,179,0,
41366936,Le MAGNIFIQUE au cœur du Vieux-Québec,325232273,Sarah,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81414,-71.21142,Entire home/apt,212,2,36,2021-09-27,2.54,1,128,32,
41374779,Corporate Stays | La Garde | Great Decor 1BR,38459934,Corporate Stays,,Cité Universitaire,46.77736,-71.30486,Entire home/apt,93,8,3,2021-08-22,0.14,6,33,2,
41380506,Historical 3 Bedroom Condo In Old Quebec,4440301,Margherita,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81289,-71.204,Entire home/apt,268,2,61,2021-10-20,3.63,2,118,49,
41382756,Appartement paisible,221749042,Hugues,,Plateau,46.77835,-71.31373,Entire home/apt,49,3,12,2021-09-09,0.76,1,0,5,
41397857,Sous-sol privé - 2ch. + SB - à 20min. du vieux-Qc,82277837,Mélanie,,Val-Bélair,46.83219,-71.40475,Entire home/apt,80,1,97,2021-10-23,4.56,1,152,48,301439
41403592,Corporate Stays | La Garde | Modern 2BR,38459934,Corporate Stays,,Cité Universitaire,46.77724,-71.30534,Entire home/apt,94,8,1,2021-07-09,0.25,6,128,1,
41404202,LA-HAUTE-SAINT-CHARLES - LOOK NO FURTHER,325640916,Marie-Claude,,Loretteville,46.85488,-71.34372,Entire home/apt,175,4,14,2020-02-19,0.66,1,94,8,
41457231,Corporate Stays | La Garde | Bright 1BR,38459934,Corporate Stays,,Cité Universitaire,46.77851,-71.30631,Entire home/apt,100,8,2,2020-02-16,1.18,6,38,1,
41457308,Corporate Stays | La Garde | Bright 1BR,38459934,Corporate Stays,,Cité Universitaire,46.77823,-71.30593,Entire home/apt,95,8,2,2020-10-17,0.20,6,99,1,
41495682,Bienvenue au centre ville.,376275905,Gdp,,Saint-Roch,46.81508,-71.22064,Entire home/apt,60,1,96,2021-10-30,4.42,15,332,41,
41498048,Charming loft in the Old Quebec,5602467,Céline,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81552,-71.20231,Entire home/apt,108,1,106,2021-09-24,4.99,1,137,61,
41499226,"Luxurious and warm condo, in the heart of Quebec",326728131,Melanie,,Saint-Roch,46.81378,-71.22991,Entire home/apt,281,3,12,2021-10-08,0.80,1,246,9,302624
41508588,Perfect for long term small apt*WIFI*TV*Old Quebec,326923260,Fred,,Saint-Jean-Baptiste,46.81254,-71.21859,Entire home/apt,69,1,7,2020-03-08,0.33,1,157,2,
41523022,Spacieux condo au milieu du Paradis / 4 personnes,325970446,Greg,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81451,-71.21139,Entire home/apt,320,2,0,,,1,90,0,
41551252,AIRPORT 3 BEDROOMS BRAND NEW,96692488,Simon,,L'Aéroport,46.79944,-71.37094,Entire home/apt,106,31,0,,,18,364,0,
41559589,Perfect place on map ! Comfortable app for 4 !,327409166,Sam,,Montcalm,46.79944,-71.2305,Entire home/apt,49,2,1,2020-03-19,0.05,1,0,0,
41563977,Chic loft in the city center!,376275905,Gdp,,Saint-Roch,46.81664,-71.21931,Entire home/apt,55,1,80,2021-05-16,3.73,15,143,29,
41619305,Spacious apartment in the city center!,376275905,Gdp,,Saint-Roch,46.8156,-71.21929,Entire home/apt,68,1,88,2021-01-01,4.14,15,147,34,
41636411,Corporate Stays | La Garde | Modern 1 BR,38459934,Corporate Stays,,Cité Universitaire,46.77801,-71.30527,Entire home/apt,77,8,5,2021-10-23,0.32,6,94,2,
41656067,Cozy loft in the city center!,376275905,Gdp,,Saint-Roch,46.81659,-71.21953,Entire home/apt,54,1,49,2021-10-29,2.26,15,145,34,
41659649,Comfort and luxury in the city center!,376275905,Gdp,,Saint-Roch,46.81463,-71.22065,Entire home/apt,61,1,127,2021-10-09,5.93,15,228,75,
41676523,WoW ! Micro suite dans Montcalm,132323459,Maryse,,Montcalm,46.79928,-71.23678,Private room,62,2,61,2021-08-01,4.30,2,0,59,
41681109,Urban loft 10 min walk from Old Quebec!,376275905,Gdp,,Saint-Roch,46.8166,-71.21937,Entire home/apt,63,1,182,2021-10-19,8.64,15,299,119,
41682156,Cozy loft in the heart of the city!,376275905,Gdp,,Saint-Roch,46.81493,-71.22034,Entire home/apt,58,1,122,2021-04-14,5.68,15,258,68,
41683261,Luxury and comfort in the city center!,376275905,Gdp,,Saint-Roch,46.81658,-71.21934,Entire home/apt,57,1,110,2021-10-11,5.07,15,230,63,
41765577,Comfort and luxury in the city center!,376275905,Gdp,,Saint-Roch,46.81524,-71.22098,Entire home/apt,59,1,97,2021-08-15,4.55,15,211,46,
41767955,Chic loft a few steps from Old Quebec,376275905,Gdp,,Saint-Roch,46.81508,-71.22076,Entire home/apt,56,1,151,2020-10-07,6.95,15,327,85,
41785024,Le555 - LOFT NEAR OLD QUEBEC (ST LOUIS),29506103,Marie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80571,-71.21752,Entire home/apt,89,1,35,2021-10-09,2.27,11,123,28,
41831042,Petit appartement chaleureux,330614574,Nathalie,,Quartier 5-4,46.86168,-71.18587,Entire home/apt,70,2,82,2021-09-28,3.86,1,338,40,
41835212,Paix Appart,308395202,Alain Maurice,,Saint-Sauveur,46.81425,-71.24297,Private room,75,1,1,2020-02-14,0.05,1,365,0,
41851628,"Coeur de Québec, proche de tout, parking privé",330836647,Yohan,,Saint-Jean-Baptiste,46.80926,-71.21925,Private room,24,1,10,2020-07-08,0.46,1,0,0,
41854380,*Old-Quebec - Free Parking - PERFECT LOCATION*,330864765,Nicolas,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81373,-71.20846,Entire home/apt,56,31,51,2021-10-18,3.12,1,169,25,
41856317,Beautiful 4bdrm/2bath Well-located Home in Quebec,9076926,Natasha,,Quartier 4-5,46.85226,-71.25755,Entire home/apt,275,3,4,2020-08-02,0.19,1,0,0,
41862078,Petit appartement confo en plein centre-ville,331022253,Stacy,,Saint-Roch,46.81012,-71.22816,Entire home/apt,45,1,2,2020-03-14,0.09,1,0,0,
41863157,Maison Neuve et contemporaine au cœur de Québec,264130792,Vincent,,Quartier 4-6,46.84584,-71.25481,Entire home/apt,161,1,115,2021-07-04,5.63,1,70,77,
41863280,Chambre dans un appartement parfaitement situé!,126669903,Marie-Hélène,,Vieux-Limoilou,46.82323,-71.22748,Private room,58,2,17,2021-09-12,4.05,1,30,17,
41874661,Grand 5 et demi à côté du centre-ville de Québec,26546642,Véronique,,Saint-Sauveur,46.80589,-71.2565,Entire home/apt,80,1,0,,,1,0,0,
41879232,Chaleureuse & Spacieuse Maison neuve près Vieux-Qc,136782099,Benoit,,Vieux-Moulin,46.84557,-71.22428,Entire home/apt,159,3,0,,,1,0,0,
41913827,Chambre à louer près du centre-ville de Québec,331503526,Isabelle,,Vieux-Limoilou,46.82583,-71.22366,Private room,70,1,0,,,1,0,0,
41927275,Chic & Quiet Room - 2 level Apt with 2 living room,211874271,Guillaume,,Vieux-Limoilou,46.82232,-71.23037,Private room,45,1,11,2020-03-10,0.52,2,0,0,
41932179,Grande chambre paisible avec TV,45514378,Pierre,,Sillery,46.78449,-71.24704,Private room,35,2,62,2021-09-12,4.19,4,251,54,
41950834,Artillery view Condo - free parking - 302124,331976215,Sylvie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81561,-71.21114,Entire home/apt,160,2,5,2021-04-06,0.47,1,124,5,
41954997,LOFT HEART OF VIEUX-QUÉBEC 32 DAYS AND MORE,29506103,Marie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81278,-71.20664,Entire home/apt,83,31,28,2020-03-07,1.32,11,0,1,
41955694,LOFT HEART OF VIEUX-QUÉBEC 32 DAYS AND MORE,29506103,Marie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81241,-71.20826,Entire home/apt,100,30,8,2020-03-15,0.39,11,0,0,
41964680,ANNULÉ,52608047,Julie,,Saint-Jean-Baptiste,46.80657,-71.22384,Entire home/apt,50,32,0,,,1,128,0,
41983507,Ski lovers Split Level Home with lots of space,236058006,Jennifer,,Chutes-Montmorency,46.88498,-71.1531,Entire home/apt,175,3,0,,,2,273,0,
42003924,La Tanière,331410202,Christian,,Notre-Dame-des-Laurentides,46.92208,-71.35108,Entire home/apt,190,1,46,2021-09-05,2.17,1,34,25,298726
42043848,Charming Apartment on two floors - Condo style,211874271,Guillaume,,Vieux-Limoilou,46.8235,-71.2308,Entire home/apt,149,1,3,2020-02-17,0.15,2,0,0,
42044471,Grand appartement au cœur de Québec,262074950,Alexandre,,Saint-Sacrement,46.79182,-71.26016,Entire home/apt,99,2,0,,,1,0,0,
42075654,Endroit chaleureux et confortable,333638599,Jessica,,Quartier 4-6,46.84227,-71.25618,Entire home/apt,75,2,0,,,1,0,0,
42113394,CH - FH · Quebec City - Beautiful Historic House,149452010,Alexis,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80293,-71.21086,Entire home/apt,220,1,26,2020-03-07,1.71,1,363,12,
42143516,GRANDE CHAMBRE PRIVÉE,80327715,Nubia,,Duberger-Les Saules,46.81115,-71.32588,Private room,36,1,25,2021-08-06,1.19,2,151,17,
42148328,The Tree District (305099),242238874,Cristelle,,Lairet,46.83336,-71.25741,Entire home/apt,85,2,12,2021-08-31,0.60,1,0,11,
42272478,Dream loft on the historical center great location,335872265,Mike,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81411,-71.2141,Entire home/apt,250,2,1,2021-08-02,0.31,1,270,1,
42273034,Appartement rénové au coeur de l'histoire / 3,335878927,Matt,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81321,-71.21387,Entire home/apt,250,2,1,2021-09-05,0.48,1,365,1,
42372168,Little gem downtown Old Quebec - ResidencesBNB,40736086,Jonathan,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81657,-71.20962,Entire home/apt,114,2,0,,,5,331,0,
42372202,Family gem+Master suite Old Quebec - ResidencesBNB,40736086,Jonathan,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81709,-71.21002,Entire home/apt,310,2,7,2021-08-26,2.04,5,253,7,
42374039,QBEDS Hostel -Amazing location! 16 Beds Mixed Dorm,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80558,-71.21572,Shared room,21,1,17,2020-09-05,1.19,20,361,13,
42410993,Chambre lit double à Charlesbourg,213979541,Mathieu,,Quartier 4-6,46.84348,-71.25376,Private room,55,1,22,2021-10-21,1.08,1,54,20,
42412186,Super loft moderne à réserver pour le FEQ,283674740,Valérie,,Maizerets,46.84078,-71.2227,Private room,85,2,0,,,1,0,0,
42433914,Little Gallery,336859069,Frederick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81568,-71.20639,Entire home/apt,41,30,19,2020-11-25,1.17,1,294,6,
42454989,Confort total dans le Vieux-Québec / 24,338004035,Bob,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81287,-71.2136,Entire home/apt,350,2,1,2021-08-01,0.31,1,90,1,
42470907,QBEDS Hostel -Amazing location! 14 Beds Mixed Dorm,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80569,-71.21527,Shared room,21,1,94,2021-09-04,5.89,20,361,68,
42492709,QBEDS Hostel - Amazing Location!12 Beds Mixed Dorm,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80514,-71.21584,Shared room,25,1,5,2021-10-10,2.38,20,358,5,
42492884,QBEDS Hostel-Amazing location! 11 Beds Female Dorm,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80527,-71.21725,Shared room,24,1,7,2021-10-20,0.49,20,362,6,
42493032,QBEDS Hostel -Amazing location! 8 Beds Female Dorm,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8056,-71.21718,Shared room,24,1,6,2021-10-01,5.29,20,362,6,
42493108,QBEDS Hostel - Amazing location! 6 Beds Mixed Dorm,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80558,-71.21552,Shared room,26,1,8,2021-10-28,2.40,20,360,8,
42493235,QBEDS Hostel - Amazing location! 4 Beds Dorm,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80577,-71.21536,Shared room,36,1,13,2021-10-15,2.83,20,328,13,
42493319,QBEDS Amazing location! Private Family Room,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80497,-71.21693,Private room,130,1,25,2021-10-17,1.62,20,335,16,
42493379,QBEDS Amazing location! Private Quadruple Room,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80713,-71.21677,Private room,102,1,28,2021-10-24,1.71,20,341,6,
42493457,QBEDS Amazing location! Private Quadruple Ensuite,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80552,-71.21745,Private room,137,1,17,2021-07-24,1.05,20,349,8,
42493612,QBEDS Amazing location! Private Room (Sleeps 2),337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80687,-71.21707,Private room,72,1,9,2021-09-10,0.58,20,305,6,
42493668,QBEDS Amazing location! Private Queen Ensuite,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80697,-71.21541,Private room,116,1,9,2021-10-28,0.59,20,359,4,
42514924,Aux grés des saisons,56504559,Justine,,Saint-Sauveur,46.81516,-71.24126,Entire home/apt,90,2,1,2020-09-07,0.07,1,0,0,
42531685,Loft inspirant dans le secteur historique / 5,338759003,Greg,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81308,-71.21275,Entire home/apt,275,2,0,,,1,90,0,
42559327,Condo deux chambres / emplacement magique ! / 26,338991372,Mat,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81413,-71.21259,Entire home/apt,360,2,1,2021-10-09,1,1,90,1,
42580129,Les Lofts 1048 - Charming Loft in Old Quebec,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81254,-71.21287,Entire home/apt,207,1,46,2021-03-06,3.36,76,295,36,
42584153,Downtown Quebec City,118240234,Javier,,Saint-Roch,46.81643,-71.22236,Private room,95,2,7,2021-09-06,2.33,1,309,6,
42585015,"Logement accueillant, harmonieux et paisible",339212177,Joanie,,Chutes-Montmorency,46.86516,-71.16949,Entire home/apt,80,2,0,,,1,0,0,
42618853,Maison reposante de Montmorency,130785748,Myrline,,Chutes-Montmorency,46.8778,-71.15615,Entire home/apt,199,5,0,,,1,29,0,
42620547,"3 1/2 au cœur de Limoilou, calme et lumineux",29845887,Cecile,,Vieux-Limoilou,46.82221,-71.22778,Entire home/apt,35,14,0,,,1,0,0,
42623352,LOFT URBAIN au centre-ville de Québec/St-Joseph,146148126,Stéphanie,,Saint-Roch,46.81436,-71.22577,Entire home/apt,75,1,114,2021-10-21,6.60,2,125,75,
42623668,Maison flottante Marina Port de Qc 2,288704300,Yves,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.82094,-71.2082,Entire home/apt,346,2,2,2021-09-06,2,2,131,2,
42639613,Québec - Marina du Port de Québec 1,288704300,Yves,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.82045,-71.2058,Entire home/apt,346,2,2,2021-10-08,0.88,2,120,2,
42644938,Confort et luxe à deux pas de Place d'Youville,7188907,Myriam,,Saint-Jean-Baptiste,46.81048,-71.21827,Entire home/apt,199,2,61,2021-10-10,3.68,1,2,39,
42657163,Charming family apartment in Old Quebec,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81309,-71.21107,Entire home/apt,207,1,11,2021-10-23,1.08,76,294,11,
42684638,"Maison vue sur le Fleuve, 20 minutes downtown",4646399,Mélody,,Cap-Rouge,46.74575,-71.34869,Entire home/apt,120,1,0,,,2,167,0,
42687485,Romantic getaway in the heart of Old Quebec,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81377,-71.21257,Entire home/apt,212,1,3,2021-09-26,0.49,76,332,2,
42754373,Les Lofts 1048 - Charming Loft in Old Quebec,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81236,-71.21322,Entire home/apt,207,1,25,2021-09-16,1.95,76,31,20,
42758792,Spacious and romantic loft in Old Quebec,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81283,-71.21268,Entire home/apt,201,1,51,2021-09-26,3.24,76,284,44,
42759132,Charming family apartment with city view,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8145,-71.21193,Entire home/apt,222,1,5,2021-02-24,0.51,76,325,5,
42759553,Cozy family apartment in Old Quebec,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81442,-71.21268,Entire home/apt,217,1,6,2021-10-01,0.55,76,324,4,
42764055,Un chalet au centre-ville!! (SJB),167054123,Philippe,,Saint-Roch,46.81287,-71.22063,Entire home/apt,100,29,0,,,1,0,0,
42854930,Maison 2 étages avec grand terrain,102133135,Jérôme,,Quartier 5-2,46.88054,-71.20631,Entire home/apt,200,7,0,,,1,0,0,
42874216,"Grenier's House, the residence",27326825,François,,Quartier 5-4,46.86862,-71.18003,Entire home/apt,112,2,48,2021-10-28,2.98,24,168,31,
42874632,"Grenier's House, the loft",27326825,François,,Quartier 5-4,46.86862,-71.18003,Entire home/apt,75,2,71,2021-10-17,4.19,24,172,46,
42874760,"Grenier's House, the nest",27326825,François,,Quartier 5-4,46.86862,-71.18003,Entire home/apt,94,2,41,2021-09-08,2.59,24,166,24,
42912842,"Comfy Room, Strategic Spot!",319684195,Olivier,,Saint-Louis,46.77318,-71.2929,Private room,49,2,0,,,2,0,0,
42936017,"La Maison Bleue, Le somptueux centenaire",27326825,François,,Quartier 5-4,46.86093,-71.19213,Entire home/apt,55,31,31,2021-04-04,2.17,24,180,19,
42936500,"La Maison Bleue, Maison d’époque à Beauport",27326825,François,,Quartier 5-4,46.86115,-71.19267,Entire home/apt,239,2,44,2021-08-09,2.77,24,149,31,
42939442,Logement entier privé avec balcon,90051175,Jean-Philippe,,Plateau,46.77902,-71.31102,Entire home/apt,58,2,0,,,1,0,0,
42962070,Séjour merveilleux et tout confort ! / Vieux-Qc,342066130,Paul,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81411,-71.20981,Entire home/apt,350,31,0,,,1,365,0,
43095356,QBEDS Hostel -Amazing Location! 12 Beds Mixed Dorm,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8058,-71.21687,Shared room,21,1,49,2021-10-09,3.28,20,361,45,
43095524,QBEDS Hostel - 12 Beds Mixed Dorm+ Private Balcony,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8066,-71.2154,Shared room,23,1,22,2021-09-14,5.04,20,360,20,
43095574,QBEDS Hostel-Amazing location! 4 Beds Room+ Lounge,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80532,-71.2156,Shared room,36,1,4,2021-09-17,0.28,20,329,3,
43095700,QBEDS Hostel - Amazing location! 6 Beds Mixed Dorm,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80683,-71.21598,Shared room,29,1,14,2021-10-12,3.33,20,361,13,
43095742,QBEDS Hostel - Amazing location! 6 Beds Mixed Dorm,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80547,-71.21731,Shared room,36,1,2,2021-08-28,0.61,20,361,2,
43095783,QBEDS Hostel -Amazing location! 8 Beds Mixed Dorm,337053723,Michael,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80664,-71.21603,Shared room,40,1,6,2021-10-24,1.84,20,360,6,
