id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36068928,2 Bedroom York Street Apartment - Byward Market,222610013,Victoria,,Rideau-Vanier,45.42865,-75.69522,Entire home/apt,200,2,20,2019-12-13,0.97,1,0,0,
36108818,Quiet place to stay,271614842,Dalila,,Gloucester-South Nepean,45.31097,-75.61593,Entire home/apt,140,5,28,2019-11-11,1.14,1,96,9,
36112880,Super Cozy Kanata room,271399823,Alice,,Kanata South,45.27509,-75.86437,Private room,30,1,10,2019-08-06,0.37,1,0,0,
36117156,Picturesque Waterfront Tree House on 100 acres,33780115,Arthur,,West Carleton-March,45.25542,-76.06151,Entire home/apt,286,1,59,2021-10-11,3.81,1,176,23,
36131626,Spacious bedroom in 2 bedroom apartment,202359913,Emmanuel,,Rideau-Vanier,45.43306,-75.65316,Private room,150,2,0,,,3,0,0,
36132652,Spacious private bedroom in 2 bedroom apartement,202359913,Emmanuel,,Rideau-Vanier,45.43352,-75.65216,Private room,80,1,1,2019-07-14,0.04,3,0,0,
36143353,Rest in comfort and luxury,235902412,Monireh Riahi,,Rideau-Vanier,45.43747,-75.66935,Entire home/apt,101,7,8,2021-10-11,3.48,3,318,5,
36146582,"Beautiful, Clean, Quiet 2 BR- In Downtown Ottawa.",25132604,Helen,,Somerset,45.41407,-75.6912,Entire home/apt,124,1,214,2021-10-11,8.56,3,335,97,
36178196,The BreXit - The Wales Room in cozy Manotick for 2,192150636,Diane,,Rideau-Goulbourn,45.22782,-75.69239,Private room,93,1,48,2021-09-05,1.82,2,179,5,
36202342,Spacious cozy home,261551655,Emma,,College,45.34054,-75.7967,Entire home/apt,139,1,1,2019-08-25,0.04,1,0,0,
36232969,Room close to high tech area and highway,143206956,Jessica,,Kanata North,45.319,-75.89332,Private room,50,1,3,2019-08-30,0.11,1,2,0,
36235329,(4) Beautiful Cozy Room Close to Ottawa Airport,209486352,Nepomucene,,Gloucester-Southgate,45.34729,-75.63771,Private room,33,2,13,2020-06-05,0.70,8,200,0,
36237579,Clean & Spacious Room - Close to Plaza & Schools!,80457679,Yuqing,,Barrhaven,45.27901,-75.74592,Private room,67,2,11,2019-08-18,0.42,2,180,4,
36243118,Quite & Clean Private Room - Fell Safe & At Home!,80457679,Yuqing,,Barrhaven,45.27943,-75.7398,Private room,67,2,9,2021-08-30,0.35,2,270,5,
36258929,Luxury Downtown 1BR Suite - Queen bed [30 day min],61161542,Maysa,,Somerset,45.41991,-75.69897,Entire home/apt,66,30,13,2019-10-13,0.48,1,227,0,
36267808,Modern & Sunny 3 bdrm bungalow / newly renovated,247989259,Helen,,Knoxdale-Merivale,45.33205,-75.75363,Entire home/apt,120,3,16,2021-03-01,0.59,1,0,3,
36314081,Well located Luxury 2 Bedroom Parking Private WiFi,190825443,Shabnam,,Gloucester-Southgate,45.3422,-75.66406,Entire home/apt,110,2,23,2020-03-06,0.86,1,0,0,
36316318,"Bright Private Bedroom: lovely, quiet community II",81928623,Kaitlynne-Rae,,Alta Vista,45.39108,-75.63501,Private room,45,1,33,2020-09-23,2.26,2,76,0,
36316421,Bradford Place,273121296,Karen,,Bay,45.36625,-75.79821,Private room,99,28,12,2019-10-18,0.88,1,90,3,
36344364,"Private, one bedroom apt. No pets. No smoking.",261074186,Dory,,Beacon Hill-Cyrville,45.44416,-75.60889,Entire home/apt,100,1,38,2021-10-17,15.83,1,0,38,
36362521,"Beautiful, 2 bedroom Fully Furnished apartment",273449744,Farouk,,Somerset,45.41932,-75.68779,Entire home/apt,75,25,0,,,1,0,0,
36419372,Convenient modern Luxury condo near Parliament 5⭐️,266793360,Morris,,Rideau-Vanier,45.42824,-75.68508,Entire home/apt,145,1,87,2021-04-14,3.27,7,357,23,
36507989,Spacious studio near Ottawa General hospital+ CHEO,59171644,Rachel,,Capital,45.40136,-75.67329,Entire home/apt,89,5,0,,,2,3,0,
36548184,Clean and quiet bedroom with shared big bathroom,226556851,Lily,,College,45.34255,-75.75064,Shared room,48,2,1,2019-07-21,0.04,2,0,0,
36548580,A Downtown Ottawa Jewel,148255004,Carrol,,Somerset,45.41476,-75.68516,Entire home/apt,108,2,48,2020-11-28,1.84,3,0,2,
36556603,Cozy Retro Studio - steps to Parliment/Byward,85297148,Short And Suite,,Somerset,45.42012,-75.69392,Entire home/apt,65,3,81,2020-02-23,3.20,59,307,20,
36558065,Cozy 1 Bedroom in Prime Downtown Location,85297148,Short And Suite,,Somerset,45.4205,-75.69408,Entire home/apt,65,2,64,2020-11-13,2.46,59,346,15,
36564617,Immaculate Furnished compact Studio in Sandy Hill,34602819,Christine,,Rideau-Vanier,45.42697,-75.67812,Entire home/apt,80,21,9,2021-06-05,0.61,12,70,6,
36566037,3 bedroom west end town home close to CTC,41637724,Caroline,,Stittsville-Kanata West,45.28413,-75.92477,Entire home/apt,140,30,58,2020-02-19,2.31,1,135,1,
36585703,Country home away from home,111276178,Helene,,West Carleton-March,45.4948,-76.09426,Entire home/apt,90,2,50,2019-11-03,1.95,2,105,16,
36598123,Modern 4 bedroom house close to UOttawa w parking,124831751,Shilpa And Pradeep,,Rideau-Vanier,45.42221,-75.67694,Entire home/apt,125,30,3,2020-02-09,0.30,3,322,2,
36631029,"Relax, Work & Play!",1574873,Meg,,Somerset,45.41989,-75.69908,Entire home/apt,130,30,23,2020-02-29,0.94,1,168,0,
36637100,Simple Bedroom,44866058,Keith,,Barrhaven,45.26408,-75.75756,Private room,36,1,7,2021-10-16,0.32,2,85,4,
36642843,Spacious Basement near Canadian Tire Cntr & Tanger,16505732,Ashwani,,Stittsville-Kanata West,45.28937,-75.91586,Entire home/apt,70,1,51,2021-08-15,1.93,1,23,9,
36652563,Les Suites Hotel - Premiere Queen 1 BDRM Suite,257766547,Les Suites Hotel Ottawa,,Rideau-Vanier,45.4263,-75.68849,Hotel room,175,1,13,2021-07-11,0.96,3,363,7,
36652931,Les Suites Hotel - Premiere King 1 - BDRM Suite,257766547,Les Suites Hotel Ottawa,,Rideau-Vanier,45.4263,-75.68849,Hotel room,185,1,12,2021-09-26,0.55,3,359,9,
36652933,Les Suites Hotel - 2 bedroom - Family Suite!,257766547,Les Suites Hotel Ottawa,,Rideau-Vanier,45.4263,-75.68904,Hotel room,285,1,41,2021-09-19,2.06,3,352,23,
36693279,"Spacious Bungalow, Center of Ottawa - free parking",275781862,Gianni,,Rideau-Vanier,45.43517,-75.65511,Entire home/apt,229,2,10,2020-02-17,0.39,1,348,8,
36694535,Renovated 2 Bdrm with Parking minutes to Downtown,7354245,Lisa Miall,,Rideau-Rockcliffe,45.42653,-75.65582,Entire home/apt,139,3,20,2019-12-29,0.88,24,321,7,
36729581,"Spacious, Playful Apartment in Center of Ottawa",105348979,Lindsay,,Rideau-Vanier,45.43404,-75.69014,Entire home/apt,159,2,77,2020-07-27,3.66,8,45,35,
36732379,Sandy Hill Beauty,276103947,Emilie,,Rideau-Vanier,45.43276,-75.67527,Entire home/apt,125,7,22,2021-07-01,1.40,1,216,13,
36733070,Suite - steps from Civic Hospital and Royal Ottawa,166695127,Colin,,Kitchissippi,45.3932,-75.72965,Entire home/apt,105,3,34,2021-10-08,1.79,1,321,18,
36756113,"Cool, Retro Style Flat Steps from Byward Market",105348979,Lindsay,,Rideau-Vanier,45.43542,-75.6892,Entire home/apt,154,2,68,2021-08-25,4.29,8,31,26,
36769168,Comfortable 1 bdrm/private entrance/free parking,132697915,Drago And Gordana,,Bay,45.35553,-75.79469,Entire home/apt,78,2,9,2019-07-21,0.34,5,0,0,
36831364,"Family home in Barrhaven, Ottawa Canada.",256351425,Chikezirim,,Gloucester-South Nepean,45.27293,-75.72691,Entire home/apt,200,3,15,2021-10-13,0.57,1,145,8,
36835927,Bedroom with private washroom and living room,164138371,Stevanny,,Capital,45.37173,-75.66531,Private room,48,1,63,2020-02-18,2.55,1,0,0,
36842273,"Serenity House  Room # 1
SmartTV Wifi Netflix free",271090460,Sony,,Innes,45.42704,-75.51788,Private room,35,1,22,2020-01-02,0.87,2,0,0,
36875469,Serenity house Room # 2  Netflix WIFI in bedroom,271090460,Sony,,Innes,45.42624,-75.51838,Private room,35,1,54,2020-03-14,2.62,2,0,0,
36888011,Affordable townhouse for comfortable stay,276082277,Julia,,Knoxdale-Merivale,45.33031,-75.76183,Private room,38,1,19,2020-07-13,0.95,3,61,3,
36959303,Semi-detached House near Stonebridge Golf Course,228433815,Edgar,,Barrhaven,45.25213,-75.72843,Entire home/apt,120,59,0,,,2,322,0,
36967806,La Petite Maison,138035398,Eric,,Alta Vista,45.39448,-75.63167,Entire home/apt,95,5,29,2021-09-03,1.07,1,219,14,
36978678,Modern Bedroom / 5 mins from Rideau Shopping,120391551,Quoc,,Rideau-Vanier,45.42965,-75.67745,Private room,50,1,3,2019-08-31,0.11,2,0,0,
37006930,✶❤Relax in our cozy home mins from TD place❤️✶,232286423,Ruth,,Alta Vista,45.38783,-75.66289,Entire home/apt,120,27,2,2020-08-20,0.13,4,0,0,
37056126,Turn Key 100 percent Fully Furnished House,198521862,Ali,,Bay,45.35399,-75.79355,Entire home/apt,225,1,34,2021-08-15,1.37,1,24,18,
37094611,Modern room in a Victorian home,120391551,Quoc,,Rideau-Vanier,45.43093,-75.67926,Private room,55,2,2,2019-08-28,0.08,2,0,0,
37095319,"Clean, quiet and spacious room in family home.",187370539,Rose,,Gloucester-Southgate,45.37429,-75.60169,Private room,60,2,4,2021-08-21,0.15,3,136,1,
37179786,The kings palace,168003482,Faisal,,River,45.38102,-75.73264,Entire home/apt,2500,1,0,,,1,90,0,
37182019,"Quiet private room, close to downtown",279411600,Jemimah,,Rideau-Rockcliffe,45.42445,-75.64436,Private room,40,1,1,2019-08-11,0.04,1,0,0,
37206914,Beautiful 3BDR house on Alta Vista,280064607,Lucia,,Alta Vista,45.37412,-75.6619,Entire home/apt,171,3,80,2021-09-17,3.11,1,164,52,
37257690,The glynn temple,280504198,Keith,,Rideau-Rockcliffe,45.42584,-75.65588,Private room,70,1,1,2019-08-18,0.04,1,0,0,
37275886,Résidence La Cité,261981252,Résidence La Cité,,Rideau-Rockcliffe,45.44287,-75.62382,Private room,57,3,1,2019-08-05,0.04,6,27,0,
37296719,Cozy modern apartment in Beechwood Village,76051662,Karen,,Rideau-Rockcliffe,45.44462,-75.66609,Entire home/apt,145,3,3,2019-09-29,0.11,2,0,0,
37297206,Lovely apartment semi-basement  close to downtown.,160515742,Leilany,,Rideau-Rockcliffe,45.42726,-75.65621,Entire home/apt,125,2,76,2021-08-20,2.86,1,351,33,
37315578,Nice One Bedroom Apartment in Downtown Ottawa,368708973,Benjamin,,Somerset,45.41212,-75.69982,Entire home/apt,98,3,16,2020-11-17,16,14,174,15,
37329704,SunLand House,89719508,Hanan,,Cumberland,45.47241,-75.47561,Private room,50,15,2,2020-02-16,0.09,1,15,0,
37333944,Victoria ! 1890's Victorian Downtown Ottawa .,55668311,Paul,,Rideau-Vanier,45.4231,-75.67517,Entire home/apt,259,2,72,2021-10-11,2.72,2,148,34,
37349133,Résidence de La Cité-Ottawa,261981252,Résidence La Cité,,Rideau-Rockcliffe,45.44223,-75.62346,Private room,100,5,0,,,6,0,0,
37356737,2-Bedroom Basement Unit by Montfort Hospital,56777034,Shannon,,Rideau-Rockcliffe,45.43389,-75.64637,Entire home/apt,100,21,3,2021-05-01,0.30,2,148,3,
37452226,"Clean, quiet room in family home.",187370539,Rose,,Gloucester-Southgate,45.37232,-75.61269,Private room,60,2,2,2021-08-30,0.81,3,136,2,
37457801,2 clean and comfortable bedrooms in family home.,187370539,Rose,,Gloucester-Southgate,45.37606,-75.60338,Private room,120,1,2,2021-08-02,0.75,3,137,2,
37495645,right dt,282874444,Jeremy,,Somerset,45.40928,-75.71763,Private room,500,1,0,,,1,0,0,
37527280,Hintonburg Apartment,28506105,Tom,,Kitchissippi,45.40416,-75.72548,Entire home/apt,79,2,18,2019-12-12,0.78,1,0,0,
37530280,Cozy Double Guest Room with Shared Bath,155791470,Badri,,Gloucester-Southgate,45.36649,-75.63191,Private room,50,2,31,2019-08-16,1.22,5,175,7,
37531194,Modern Central Hideaway,41528713,Chris,,Kitchissippi,45.38994,-75.74325,Entire home/apt,131,3,68,2021-10-05,4.59,1,117,30,
37568403,PRIME Downtown Apartment-TV/Netflix-Free Parking,283811048,Zakaria,,Somerset,45.41243,-75.70615,Entire home/apt,96,1,7,2019-12-09,0.29,1,201,0,
37599915,Westboro Townhouse 1 Bedroom & Office Free Parking,131074974,Tim,,Kitchissippi,45.39916,-75.75224,Private room,90,2,0,,,1,89,0,
37657948,Stay Cozy in Central Park,70030966,Spencer,,River,45.36549,-75.73595,Entire home/apt,105,2,2,2019-09-16,0.08,1,0,0,
37700789,Stunning Modern home minutes from Downtown,7388387,Alexandre,,Rideau-Vanier,45.43995,-75.67144,Entire home/apt,220,4,3,2021-06-30,0.47,1,74,3,
37724441,Rustic Kanata Townhome - Kanata Business Park,60929565,Will,,Stittsville-Kanata West,45.28834,-75.92241,Entire home/apt,299,4,1,2019-09-30,0.04,1,178,0,
37855530,Very close to a shopping mall with costco.,266941641,Almazi,,Barrhaven,45.26923,-75.77951,Shared room,35,1,2,2019-11-29,0.08,2,105,0,
37855919,Beautiful new townhouse in Orleans near everything,63527294,Anita,,Orleans,45.48519,-75.50469,Entire home/apt,300,3,2,2019-09-02,0.08,1,179,0,
37915007,~Nature-nestled Private In-law Suite Near Airport~,44076958,Tara,,Gloucester-Southgate,45.34439,-75.6299,Entire home/apt,64,5,25,2019-12-08,0.99,1,120,2,
37943891,Safe Haven,140340117,Fatima,,Rideau-Rockcliffe,45.43653,-75.63967,Private room,85,2,31,2021-10-17,11.34,1,89,12,
37950325,Chambre à louer,147973817,Fabiola,,Alta Vista,45.38953,-75.62225,Private room,62,3,1,2019-09-25,0.04,1,83,0,
37977789,Centretown Studio Apartment,40155615,Jessica,,Somerset,45.4194,-75.69303,Entire home/apt,110,2,0,,,1,0,0,
37997042,Sweet & Cosy in Kanata North Park,33441361,Rek,,Kanata North,45.35578,-75.91746,Private room,85,1,5,2020-02-15,0.19,3,0,0,
38015133,"Private 2 bedroom with TV room, Desk & Kitchenette",288388765,Brian,,Kanata South,45.28886,-75.88017,Private room,75,2,43,2019-10-27,1.90,1,165,12,
38018009,"Plan a Peaceful, comfortable stay by choosing us",885067,Mest,,Bay,45.34933,-75.82678,Entire home/apt,180,3,7,2019-12-30,0.33,1,212,4,
38018869,Comfy Bedroom,44866058,Keith,,Barrhaven,45.26377,-75.75686,Private room,39,1,20,2020-01-17,0.80,2,89,1,
38037310,Marie's Lodge #2 (Room with Share bathroom),208076990,Marie,,River,45.36624,-75.65734,Private room,33,1,89,2021-10-02,3.49,2,16,54,
38038906,Private room & bathroom @ quiet safe neighborhood,16392501,Janis,,Innes,45.42869,-75.5241,Private room,50,2,1,2019-09-03,0.04,1,0,0,
38042629,Almost downtown!,102983720,Andrea,,Rideau-Vanier,45.43887,-75.66588,Entire home/apt,92,7,30,2020-02-03,1.47,3,149,10,
38043526,❦ Historic  ❦ Patio | Walk Everywhere + Parliament,12968346,Nicole,,Somerset,45.4188,-75.69561,Entire home/apt,32,1,20,2020-01-30,0.93,1,0,0,
38073679,"Urban Retreat in cultural Chinatown, Ottawa!",73051450,Trisha,,Somerset,45.41289,-75.70701,Entire home/apt,175,2,7,2020-09-07,0.28,1,87,0,
38115754,Townhouse in Kanata North Park (+Breakfast Option),33441361,Rek,,Kanata North,45.35487,-75.91659,Private room,85,1,3,2019-12-30,0.12,3,0,0,
38126076,"Beautiful, Large, Clean 2 bedroom Apartment",59835579,Rob,,Kitchissippi,45.40567,-75.72615,Entire home/apt,130,2,1,2019-09-02,0.04,1,0,0,
38127895,Little charming and luxury  unit,235902412,Monireh Riahi,,Rideau-Rockcliffe,45.44578,-75.63309,Entire home/apt,71,6,19,2020-09-22,0.89,3,312,5,
38128159,Cozy home steps to ByWard Market and Parliament,7389275,Richard,,Rideau-Vanier,45.43129,-75.69216,Entire home/apt,114,28,27,2021-03-10,18.84,2,54,9,
38128308,sunny bedroom in Old Ottawa south,6224230,Cate,,Capital,45.39193,-75.68444,Private room,60,1,19,2020-02-17,0.75,2,0,0,
38132132,5 star extra large room with luxury bathroom,37075047,Craig And Lori,,Knoxdale-Merivale,45.3531,-75.71476,Private room,45,1,6,2019-09-22,0.24,2,140,0,
38148242,"Rustic chic 1-Bedroom, block away from the Canal",19867931,Eryn,,Somerset,45.41824,-75.68681,Entire home/apt,115,2,2,2020-01-02,0.08,1,0,0,
38184047,"Centrally Located, Fully renovated, 3BDR Home !",290148260,Vincent,,Rideau-Rockcliffe,45.44205,-75.67795,Entire home/apt,138,14,16,2021-05-14,0.62,3,321,1,
38188733,Child friendly home away from home,290184734,Chantelle,,Kanata South,45.29061,-75.88398,Entire home/apt,75,2,2,2019-09-20,0.08,1,0,0,
38198390,Musical Havenwood - a country setting in the city!,290256933,Ed,,College,45.34052,-75.797,Entire home/apt,215,2,6,2020-03-08,0.25,1,0,0,
38207825,"Large, modern, well kept home.",180581441,Paul,,Cumberland,45.46137,-75.50351,Private room,125,1,0,,,1,0,0,
38215719,Downtown Ottawa Home/Free Parking,76237903,Josephine,,Somerset,45.40928,-75.69922,Entire home/apt,129,1,130,2020-12-27,5.40,1,0,76,
38232126,Cosy Entire Basement with two bedrooms,17224681,Simon,,Alta Vista,45.39332,-75.61902,Entire home/apt,34,1,0,,,1,0,0,
38271811,1 Guest for Immacul. Furn'd 4 Bedrms. Shared Apt.,34602819,Christine,,Rideau-Vanier,45.42668,-75.67883,Private room,85,14,0,,,12,171,0,
38323716,The Cozy 2 Bedroom in Hintonburg,16145984,Nik,,Kitchissippi,45.4043,-75.71787,Entire home/apt,80,2,5,2019-10-22,0.20,2,0,0,
38351049,Centretown Cabin,174518,Rolf,,Somerset,45.41075,-75.7013,Entire home/apt,75,2,20,2021-03-29,0.91,2,0,1,
38358446,New Condo by the Rideau Centre. Great location,266793360,Morris,,Rideau-Vanier,45.42566,-75.68846,Entire home/apt,175,1,2,2019-11-29,0.09,7,365,0,
38359839,"Superior spacious private room Centretown, Ottawa",70871237,Jade,,Somerset,45.4139,-75.69923,Private room,108,2,3,2021-09-08,0.20,5,87,2,
38378237,Serenity White,57403940,Dave,,Rideau-Vanier,45.44274,-75.65823,Private room,60,1,1,2021-02-11,0.12,1,0,1,
38389589,Modern Basement Suite,292234887,Clarissa,,Barrhaven,45.29385,-75.73054,Entire home/apt,95,1,13,2021-01-03,0.51,1,0,1,
38428058,A Cozy Room in a Cute Apartment,16145984,Nik,,Kitchissippi,45.40434,-75.71848,Private room,50,2,0,,,2,0,0,
38428610,Private Ottawa West Basement Suite with parking,292880141,Chantelle,,Kanata South,45.29169,-75.88303,Entire home/apt,87,2,3,2019-10-13,0.12,1,0,0,
38433252,Private Centretown Apartment- Great Location,15772826,Samuel,,Somerset,45.41258,-75.69322,Entire home/apt,80,2,5,2020-03-02,0.20,1,0,0,
38461027,Indulge and Explore Ottawa from an Elegant Home,105348979,Lindsay,,Rideau-Vanier,45.43551,-75.68212,Entire home/apt,171,2,71,2020-12-23,2.84,8,0,36,
38479265,Exec master w/En-suite bath/kitchenette-Core/Canal,126596738,Tara,,Somerset,45.41885,-75.68503,Private room,80,3,39,2021-08-21,1.57,5,109,17,
38481023,Sunny Suite 2 bed/Downtown Core/Kitchenette/Deck,126596738,Tara,,Somerset,45.41791,-75.68421,Entire home/apt,95,5,34,2021-03-01,1.37,5,362,5,
38481844,Downtown Core/Canal-Modern Quiet Room/Private Bath,126596738,Tara,,Somerset,45.41947,-75.68575,Private room,89,3,59,2021-09-11,2.42,5,339,12,
38482681,"Downtown/Canal-Modern, Elegant, Clean,Room/ensuite",126596738,Tara,,Somerset,45.41756,-75.68354,Private room,69,3,21,2021-10-15,0.84,5,145,11,
38483156,"Downtown/canal-Modern, Quiet Room w/Private Bath",126596738,Tara,,Somerset,45.41915,-75.68355,Private room,79,3,35,2020-11-01,35,5,329,9,
38511109,#201 High Beauty Home Stay Master Bedroom,293685620,Hongyu,,River,45.34541,-75.668,Private room,85,2,7,2021-08-22,2.44,6,90,5,
38520846,Spacious 1 bedroom STEPS to Parliament Byward,85297148,Short And Suite,,Rideau-Vanier,45.42755,-75.68039,Entire home/apt,100,2,60,2021-10-02,2.59,59,0,27,
38522414,#203 High Beauty Home Stay Private Room,293685620,Hongyu,,River,45.34703,-75.66713,Private room,60,2,3,2021-08-19,0.12,6,0,2,
38522947,Comfortable room with tv in quiet Orleans suburb!,127518586,Jacinthe,,Orleans,45.48496,-75.52136,Private room,50,1,0,,,2,0,0,
38538048,DownTown Clean New Room In Brand New House,25911724,Vittorio,,Rideau-Vanier,45.42573,-75.68575,Private room,99,3,2,2019-09-30,0.08,3,89,0,
38552078,#202 High Beauty Home Stay Private Room,293685620,Hongyu,,River,45.3454,-75.66828,Private room,60,2,7,2020-03-17,0.28,6,80,2,
38591109,Basement Studio c/w ★Free Parking★Private Entrance,289893603,Liviu,,Alta Vista,45.37424,-75.66304,Entire home/apt,74,3,86,2021-10-04,5.82,1,167,33,
38591337,Disinfected Downtown Condo with breakfast incl,106843736,Stephanie,,Rideau-Vanier,45.43131,-75.68562,Private room,148,1,1,2019-10-14,0.04,3,179,0,
38665728,Corporate Stays | The Met | Gorgeous Loft,38459934,Corporate Stays,,Somerset,45.41839,-75.6934,Entire home/apt,100,30,4,2021-04-04,0.30,62,109,2,
38668735,"The place to stay in Kanata, Ottawa",33441361,Rek,,Kanata North,45.35574,-75.9179,Private room,85,1,4,2020-02-17,0.16,3,0,0,
38670347,Modern. Minimalist. Cozy. Clean. Townhome bliss!,37782741,Ali,,Orleans,45.48027,-75.48832,Entire home/apt,169,6,0,,,1,107,0,
38670730,Stylish and Cozy 3 bedrooms,178113000,Simon,,Knoxdale-Merivale,45.36459,-75.71277,Entire home/apt,151,1,106,2020-07-25,4.44,1,134,38,
38671165,Corporate Stays | The Met | Modern and bright 2BR,38459934,Corporate Stays,,Somerset,45.42008,-75.69373,Entire home/apt,132,30,2,2020-09-08,0.14,62,115,0,
38679050,Master Bdrm w/ Ensuite Spa Bathroom and Breakfast,106843736,Stephanie,,Rideau-Vanier,45.43247,-75.68432,Private room,161,1,2,2021-09-05,0.08,3,179,1,
38695120,FEMALE HOUSEHOLD accepting applications,295821451,Cynthia,,College,45.36279,-75.74973,Entire home/apt,650,7,0,,,1,363,0,
38700632,Disinfected bedroom with bunk bed and breakfast,106843736,Stephanie,,Rideau-Vanier,45.43213,-75.6844,Private room,142,1,1,2021-09-06,0.70,3,179,1,
38705027,Spectacular Centretown Loft,39181988,Calli,,Somerset,45.4132,-75.70467,Entire home/apt,78,2,23,2019-11-09,1.31,2,0,0,
38728853,Bachelor pad located between carp and Stittsville,224503451,Chris,,West Carleton-March,45.28304,-75.98846,Entire home/apt,69,1,71,2020-03-01,4.67,1,141,35,
38743116,#102 High Beauty Home Stay Private Room,293685620,Hongyu,,River,45.34644,-75.66646,Private room,60,2,16,2021-10-11,0.73,6,90,9,
38758177,Blossom Park Cozy Basement Studio,296385586,Jonathan,,Gloucester-Southgate,45.34696,-75.63116,Entire home/apt,85,1,155,2021-09-17,7.08,1,298,69,
38760864,Spacious room/2 Double/free street parking/highway,252745404,夏,,Bay,45.35039,-75.80102,Private room,56,1,59,2019-11-27,2.53,3,64,17,
38776763,"Prime location near Dow's lake and the canal ,",171257386,Richard,,Capital,45.40076,-75.70023,Entire home/apt,49,1,0,,,1,0,0,
38776968,Market Flat,49093363,Janis,,Rideau-Vanier,45.43357,-75.68947,Entire home/apt,98,120,1,2019-11-01,0.04,5,0,0,
38816047,Master Bedroom,56364866,Nan,,Stittsville-Kanata West,45.28427,-75.89334,Private room,50,1,1,2020-03-10,0.05,2,0,0,
38817221,Bedroom 3,56364866,Nan,,Stittsville-Kanata West,45.28472,-75.89443,Private room,40,1,1,2020-03-08,0.05,2,0,0,
38823223,Quiet Country Escape,305170290,Donovan,,West Carleton-March,45.43907,-76.11018,Entire home/apt,99,2,16,2020-04-19,0.65,1,171,1,
38843716,Luxurious & just minutes from Downtown Ottawa,192262968,Saliha,,Rideau-Rockcliffe,45.42417,-75.65532,Entire home/apt,95,3,62,2021-10-06,3.00,1,129,27,
38844505,Mid century modern guest house,297401347,Sonja,,Alta Vista,45.39543,-75.66381,Entire home/apt,129,8,24,2021-05-03,0.98,1,334,9,
38851642,Quaint home in Ottawa,295922409,Janet,,West Carleton-March,45.34409,-76.02399,Private room,35,1,2,2019-11-10,0.08,1,321,0,
38902804,#101 High Beauty Home Stay Private Room,293685620,Hongyu,,River,45.34517,-75.66667,Private room,55,2,7,2021-08-23,0.36,6,0,2,
38930193,Beacon Hill Beauty,177531103,Lawrence,,Beacon Hill-Cyrville,45.44947,-75.59574,Private room,35,1,0,,,1,0,0,
38936178,Arc Studio-Netflix/Disney+/Pancake-Popcorn/Firepla,54568570,Quantumluv,,Orleans,45.48779,-75.47671,Entire home/apt,100,1,54,2020-07-11,2.21,3,78,15,
38959018,AAACT,79924588,Elizabeth,,Capital,45.38028,-75.67529,Private room,105,1,0,,,1,0,0,
38987043,Private Room - Water Front View,114409901,Gurly,,Bay,45.36076,-75.85421,Private room,75,3,0,,,4,15,0,
38992047,River View Delight,63519125,Kim,,Cumberland,45.49388,-75.4689,Private room,33,1,0,,,2,0,0,
38992287,★ PRIVATE GUEST SUITE WITH ENSUITE BATH ★ DOWNTOWN,73165860,Ryan,,Somerset,45.41571,-75.69909,Private room,72,7,29,2020-02-13,1.27,1,30,1,
39004923,Bright & Spacious 2 Bedroom near Downtown Ottawa,169101920,Taylor,,Rideau-Vanier,45.43193,-75.65034,Entire home/apt,101,2,43,2020-02-04,2.10,1,0,9,
39005529,Entire Home - Beautiful Waterfront In the City,114409901,Gurly,,Bay,45.36183,-75.85554,Entire home/apt,85,5,0,,,4,1,0,
39005927,Beautiful one big room separate washroom,225927536,Amanda,,Knoxdale-Merivale,45.32384,-75.74166,Private room,60,2,1,2019-10-03,0.04,1,179,0,
39023613,The Quad@Merton - Bedroom With Private Full Bath,195959321,Vivek,,Kitchissippi,45.40471,-75.72454,Private room,55,2,0,,,7,72,0,
39025579,The Quad@Merton -  Masterbed Room With Ensuite,195959321,Vivek,,Kitchissippi,45.40466,-75.72499,Private room,46,2,0,,,7,72,0,
39025691,The Quad@Merton - Basement Bedroom With Ensuite,195959321,Vivek,,Kitchissippi,45.40639,-75.72521,Private room,65,1,0,,,7,72,0,
39029249,2 Bedroom House near CHEO/Downtown/YOW,64557797,Stephanie,,Alta Vista,45.38478,-75.64118,Entire home/apt,120,2,2,2019-10-31,0.08,1,0,0,
39031376,Bright & Cozy Bachelor Apartment,18223493,Martin,,Rideau-Vanier,45.43569,-75.65405,Entire home/apt,80,1,7,2020-07-01,0.31,1,192,3,
39031469,"expand one's horizon,Quiet environment",299104098,Yuanqi,,Kanata North,45.32248,-75.92665,Private room,50,2,1,2019-10-22,0.04,1,77,0,
39031649,"Spacious condo - airport, EY Centre, downtown",246877157,Chantel,,Gloucester-Southgate,45.35215,-75.62803,Entire home/apt,60,3,21,2019-12-05,0.86,1,0,0,
39045077,Basement Oasis,169889088,Sylvia,,Stittsville-Kanata West,45.277924,-75.883209,Private room,50,1,135,2020-08-20,5.50,1,141,51,
39134328,L'EMMANUEL,224156021,Mariame,,Rideau-Rockcliffe,45.44498,-75.63089,Entire home/apt,150,7,0,,,1,82,0,
39151461,Petrie Beach/Nature Soak Tub/Netflix - Snow Studio,54568570,Quantumluv,,Orleans,45.4882,-75.47581,Entire home/apt,85,1,120,2021-07-15,5.23,3,255,59,
